,斯坦纳点名称,区域,子区域,x,y
32895,UDM57194,GSO,urban-suburban,605298.2,3989383.78
32896,UDM57196,GSO,urban-suburban,605333.24,3989379.26
32897,UDM57200,GSO,urban-suburban,605566.19,3985983.09
32898,UDM57201,GSO,urban-suburban,605545.18,3985923.82
32899,UDM57203,GSO,urban-suburban,608459.47,3989762.32
32900,UDM57204,GSO,urban-suburban,608449.62,3989763.42
32901,UDM57205,GSO,urban-suburban,608489.04,3989759.03
32902,UDM57216,GSO,urban-suburban,604441.7,3987286.48
32903,UDM57225,GSO,urban-suburban,603931.73,3989080.46
32904,UDM57229,GSO,urban-suburban,607442.36,3986712.63
32905,UDM57230,GSO,urban-suburban,607451.9,3986712.76
32906,UDM57232,GSO,urban-suburban,607423.28,3986712.36
32907,UDM57235,GSO,urban-suburban,604690.27,3986912.97
32908,UDM57237,GSO,urban-suburban,609613.48,3986662.64
32909,UDM57238,GSO,urban-suburban,609653.74,3986596.61
32910,UDM57241,GSO,urban-suburban,601686.0,3988055.36
32911,UDM57243,GSO,urban-suburban,608853.2,3989575.08
32912,UDM57246,GSO,urban-suburban,610522.8,3989296.37
32913,UDM57249,GSO,urban-suburban,607090.31,3985474.21
32914,UDM57251,GSO,urban-suburban,607109.07,3985473.3
32915,UDM57253,GSO,urban-suburban,605433.11,3988889.52
32916,UDM57257,GSO,urban-suburban,605342.47,3988381.33
32917,UDM57258,GSO,urban-suburban,605377.61,3988371.36
32918,UDM57259,GSO,urban-suburban,605328.12,3988388.41
32919,UDM57261,GSO,urban-suburban,609934.43,3989001.71
32920,UDM57262,GSO,urban-suburban,609924.65,3988985.91
32921,UDM57265,GSO,urban-suburban,606242.75,3989372.91
32922,UDM57268,GSO,urban-suburban,605674.9,3986109.02
32923,UDM57271,GSO,urban-suburban,606496.03,3987451.68
32924,UDM57272,GSO,urban-suburban,606497.48,3987417.27
32925,UDM57273,GSO,urban-suburban,606498.2,3987400.07
32926,UDM57275,GSO,urban-suburban,608580.14,3989853.86
32927,UDM57278,GSO,urban-suburban,607963.05,3989494.14
32928,UDM57279,GSO,urban-suburban,607934.07,3989494.81
32929,UDM57281,GSO,urban-suburban,609495.67,3990249.64
32930,UDM57282,GSO,urban-suburban,609486.1,3990249.72
32931,UDM57283,GSO,urban-suburban,609505.23,3990249.56
32932,UDM57284,GSO,urban-suburban,609547.99,3990249.21
32933,UDM57285,GSO,urban-suburban,609524.37,3990249.39
32934,UDM57287,GSO,urban-suburban,603927.79,3986925.6
32935,UDM57288,GSO,urban-suburban,603955.59,3986894.04
32936,UDM57290,GSO,urban-suburban,601206.45,3987390.35
32937,UDM57291,GSO,urban-suburban,602372.61,3987502.15
32938,UDM57293,GSO,urban-suburban,602412.61,3987502.19
32939,UDM57295,GSO,urban-suburban,607743.12,3986515.95
32940,UDM57296,GSO,urban-suburban,607690.28,3986546.05
32941,UDM57298,GSO,urban-suburban,606164.54,3985229.71
32942,UDM57300,GSO,urban-suburban,604029.78,3987924.03
32943,UDM57301,GSO,urban-suburban,604059.51,3987890.6
32944,UDM57303,GSO,urban-suburban,603596.6,3990570.0
32945,UDM57306,GSO,urban-suburban,609788.97,3986000.82
32946,UDM57312,GSO,urban-suburban,609767.14,3985977.42
32947,UDM57313,GSO,urban-suburban,609715.19,3985969.28
32948,UDM57319,GSO,urban-suburban,608371.39,3989986.7
32949,UDM57321,GSO,urban-suburban,608390.82,3989984.6
32950,UDM57322,GSO,urban-suburban,608429.68,3989980.39
32951,UDM57323,GSO,urban-suburban,608351.96,3989988.81
32952,UDM57327,GSO,urban-suburban,608468.55,3989976.18
32953,UDM57332,GSO,urban-suburban,603803.56,3986275.16
32954,UDM57334,GSO,urban-suburban,603764.94,3986273.41
32955,UDM57337,GSO,urban-suburban,600799.95,3987891.54
32956,UDM57338,GSO,urban-suburban,600837.8,3987890.98
32957,UDM57339,GSO,urban-suburban,601807.74,3989129.44
32958,UDM57340,GSO,urban-suburban,601842.43,3989091.66
32959,UDM57341,GSO,urban-suburban,609059.75,3987682.27
32960,UDM57342,GSO,urban-suburban,609030.17,3987682.73
32961,UDM57355,GSO,urban-suburban,605675.18,3985879.12
32962,UDM57357,GSO,urban-suburban,605675.12,3985957.58
32963,UDM57359,GSO,urban-suburban,608300.96,3987269.24
32964,UDM57360,GSO,urban-suburban,608337.41,3987233.97
32965,UDM57361,GSO,urban-suburban,608357.96,3987269.23
32966,UDM57362,GSO,urban-suburban,604200.72,3986475.85
32967,UDM57363,GSO,urban-suburban,604258.53,3986473.68
32968,UDM57365,GSO,urban-suburban,601452.51,3988608.02
32969,UDM57366,GSO,urban-suburban,601496.72,3988589.32
32970,UDM57368,GSO,urban-suburban,609644.59,3986179.81
32971,UDM57370,GSO,urban-suburban,600199.96,3987800.25
32972,UDM57371,GSO,urban-suburban,600204.62,3987774.67
32973,UDM57372,GSO,urban-suburban,600154.56,3987806.83
32974,UDM57375,GSO,urban-suburban,602408.81,3987902.04
32975,UDM57377,GSO,urban-suburban,602353.15,3987887.36
32976,UDM57379,GSO,urban-suburban,610861.88,3990894.13
32977,UDM57380,GSO,urban-suburban,610894.44,3990892.72
32978,UDM57381,GSO,urban-suburban,606141.41,3989092.15
32979,UDM57382,GSO,urban-suburban,606075.09,3989121.31
32980,UDM57387,GSO,urban-suburban,607227.94,3984824.13
32981,UDM57388,GSO,urban-suburban,607260.88,3984822.58
32982,UDM57389,GSO,urban-suburban,607216.05,3984824.42
32983,UDM57391,GSO,urban-suburban,607273.46,3984822.51
32984,UDM57393,GSO,urban-suburban,601923.17,3986649.86
32985,UDM57399,GSO,urban-suburban,603632.37,3986375.96
32986,UDM57400,GSO,urban-suburban,603707.83,3986374.3
32987,UDM57402,GSO,urban-suburban,603684.75,3986375.03
32988,UDM57403,GSO,urban-suburban,601537.9,3988270.36
32989,UDM57404,GSO,urban-suburban,601554.42,3988262.15
32990,UDM57405,GSO,urban-suburban,601521.5,3988279.89
32991,UDM57407,GSO,urban-suburban,601480.6,3988258.79
32992,UDM57408,GSO,urban-suburban,601509.3,3988320.22
32993,UDM57411,GSO,urban-suburban,601998.21,3987065.04
32994,UDM57412,GSO,urban-suburban,607946.16,3986700.63
32995,UDM57414,GSO,urban-suburban,607927.33,3986700.45
32996,UDM57415,GSO,urban-suburban,607936.74,3986700.54
32997,UDM57416,GSO,urban-suburban,607899.08,3986700.17
32998,UDM57418,GSO,urban-suburban,607889.66,3986700.08
32999,UDM57423,GSO,urban-suburban,606352.99,3985811.39
33000,UDM57426,GSO,urban-suburban,604428.77,3990585.77
33001,UDM57427,GSO,urban-suburban,604474.37,3990579.81
33002,UDM57428,GSO,urban-suburban,604419.64,3990586.97
33003,UDM57429,GSO,urban-suburban,604447.01,3990583.39
33004,UDM57430,GSO,urban-suburban,603975.24,3985841.19
33005,UDM57432,GSO,urban-suburban,603966.12,3985869.08
33006,UDM57436,GSO,urban-suburban,605144.93,3990578.31
33007,UDM57438,GSO,urban-suburban,605950.19,3986128.83
33008,UDM57441,GSO,urban-suburban,607306.43,3987527.2
33009,UDM57442,GSO,urban-suburban,607325.36,3987545.03
33010,UDM57443,GSO,urban-suburban,608567.87,3989750.24
33011,UDM57446,GSO,urban-suburban,608577.73,3989749.15
33012,UDM57447,GSO,urban-suburban,608538.31,3989753.54
33013,UDM57449,GSO,urban-suburban,608518.6,3989755.73
33014,UDM57451,GSO,urban-suburban,601323.79,3986585.64
33015,UDM57452,GSO,urban-suburban,601327.12,3986609.2
33016,UDM57457,GSO,urban-suburban,602280.02,3989359.95
33017,UDM57459,GSO,urban-suburban,602260.42,3989359.72
33018,UDM57464,GSO,urban-suburban,607428.44,3985923.9
33019,UDM57466,GSO,urban-suburban,604308.5,3987715.05
33020,UDM57467,GSO,urban-suburban,604270.65,3987711.0
33021,UDM57468,GSO,urban-suburban,608098.32,3985738.55
33022,UDM57469,GSO,urban-suburban,608135.54,3985725.83
33023,UDM57470,GSO,urban-suburban,608144.85,3985722.65
33024,UDM57482,GSO,urban-suburban,601503.85,3986986.32
33025,UDM57485,GSO,urban-suburban,601506.5,3986918.45
33026,UDM57487,GSO,urban-suburban,601646.52,3987289.09
33027,UDM57491,GSO,urban-suburban,602272.62,3987502.05
33028,UDM57492,GSO,urban-suburban,602252.62,3987502.03
33029,UDM57493,GSO,urban-suburban,602192.63,3987501.97
33030,UDM57494,GSO,urban-suburban,610177.27,3989145.19
33031,UDM57496,GSO,urban-suburban,604715.86,3987873.72
33032,UDM57499,GSO,urban-suburban,605119.95,3987902.6
33033,UDM57507,GSO,urban-suburban,605767.15,3989643.78
33034,UDM57508,GSO,urban-suburban,605767.41,3989671.19
33035,UDM57512,GSO,urban-suburban,602944.19,3989194.75
33036,UDM57515,GSO,urban-suburban,606195.36,3986359.0
33037,UDM57516,GSO,urban-suburban,606222.2,3986352.89
33038,UDM57520,GSO,urban-suburban,608515.26,3989646.89
33039,UDM57522,GSO,urban-suburban,608495.69,3989649.09
33040,UDM57524,GSO,urban-suburban,609238.88,3990886.64
33041,UDM57525,GSO,urban-suburban,609181.61,3990888.27
33042,UDM57527,GSO,urban-suburban,603779.23,3987282.52
33043,UDM57528,GSO,urban-suburban,603865.5,3987281.36
33044,UDM57529,GSO,urban-suburban,603798.03,3987282.18
33045,UDM57531,GSO,urban-suburban,605502.06,3988362.95
33046,UDM57536,GSO,urban-suburban,606215.57,3985125.1
33047,UDM57538,GSO,urban-suburban,606158.78,3985139.29
33048,UDM57539,GSO,urban-suburban,606175.47,3985133.83
33049,UDM57540,GSO,urban-suburban,606207.55,3985126.84
33050,UDM57543,GSO,urban-suburban,606167.13,3985136.56
33051,UDM57545,GSO,urban-suburban,603087.54,3989774.88
33052,UDM57546,GSO,urban-suburban,603056.63,3989782.73
33053,UDM57547,GSO,urban-suburban,603041.18,3989786.65
33054,UDM57551,GSO,urban-suburban,603075.23,3989702.85
33055,UDM57552,GSO,urban-suburban,607604.53,3989985.75
33056,UDM57554,GSO,urban-suburban,607621.97,3989977.59
33057,UDM57557,GSO,urban-suburban,605454.58,3985604.79
33058,UDM57558,GSO,urban-suburban,605570.63,3985598.66
33059,UDM57560,GSO,urban-suburban,606548.43,3987614.96
33060,UDM57568,GSO,urban-suburban,602598.04,3987581.4
33061,UDM57570,GSO,urban-suburban,602568.23,3987587.76
33062,UDM57571,GSO,urban-suburban,610173.84,3989723.82
33063,UDM57572,GSO,urban-suburban,610171.18,3989694.71
33064,UDM57574,GSO,urban-suburban,607143.77,3986036.18
33065,UDM57575,GSO,urban-suburban,607086.36,3986062.6
33066,UDM57577,GSO,urban-suburban,608331.06,3985338.64
33067,UDM57578,GSO,urban-suburban,608359.79,3985341.45
33068,UDM57579,GSO,urban-suburban,608369.37,3985342.39
33069,UDM57582,GSO,urban-suburban,605644.44,3987511.93
33070,UDM57586,GSO,urban-suburban,605310.3,3988563.08
33071,UDM57590,GSO,urban-suburban,602757.52,3989199.47
33072,UDM57591,GSO,urban-suburban,602747.62,3989199.72
33073,UDM57592,GSO,urban-suburban,602787.21,3989198.71
33074,UDM57597,GSO,urban-suburban,608020.88,3987270.04
33075,UDM57598,GSO,urban-suburban,608011.17,3987270.07
33076,UDM57599,GSO,urban-suburban,607982.04,3987270.19
33077,UDM57600,GSO,urban-suburban,610099.04,3990942.67
33078,UDM57604,GSO,urban-suburban,607486.91,3984869.01
33079,UDM57606,GSO,urban-suburban,607534.96,3984871.08
33080,UDM57607,GSO,urban-suburban,607570.32,3984890.69
33081,UDM57609,GSO,urban-suburban,607496.52,3984869.43
33082,UDM57610,GSO,urban-suburban,607461.69,3984867.52
33083,UDM57612,GSO,urban-suburban,603720.19,3986373.23
33084,UDM57613,GSO,urban-suburban,603747.96,3986364.79
33085,UDM57616,GSO,urban-suburban,603757.24,3986357.47
33086,UDM57627,GSO,urban-suburban,607491.51,3988232.02
33087,UDM57628,GSO,urban-suburban,607519.66,3988240.22
33088,UDM57632,GSO,urban-suburban,605561.74,3987088.47
33089,UDM57634,GSO,urban-suburban,605597.48,3987089.04
33090,UDM57640,GSO,urban-suburban,608299.39,3988224.3
33091,UDM57641,GSO,urban-suburban,604814.57,3987055.51
33092,UDM57643,GSO,urban-suburban,604848.15,3987051.2
33093,UDM57644,GSO,urban-suburban,604830.64,3987053.04
33094,UDM57646,GSO,urban-suburban,604864.92,3987050.46
33095,UDM57647,GSO,urban-suburban,604822.61,3987054.28
33096,UDM57648,GSO,urban-suburban,606350.8,3986641.0
33097,UDM57649,GSO,urban-suburban,606386.44,3986625.23
33098,UDM57650,GSO,urban-suburban,606404.26,3986617.35
33099,UDM57656,GSO,urban-suburban,608252.53,3989785.37
33100,UDM57657,GSO,urban-suburban,608213.11,3989789.76
33101,UDM57659,GSO,urban-suburban,608203.26,3989790.86
33102,UDM57661,GSO,urban-suburban,607903.38,3987425.5
33103,UDM57665,GSO,urban-suburban,608917.24,3986323.06
33104,UDM57666,GSO,urban-suburban,608842.47,3986301.14
33105,UDM57667,GSO,urban-suburban,608859.61,3986303.85
33106,UDM57668,GSO,urban-suburban,600718.82,3987894.31
33107,UDM57669,GSO,urban-suburban,600683.03,3987895.49
33108,UDM57672,GSO,urban-suburban,608492.98,3986850.76
33109,UDM57673,GSO,urban-suburban,607512.9,3988690.03
33110,UDM57674,GSO,urban-suburban,607481.64,3988738.73
33111,UDM57675,GSO,urban-suburban,607491.68,3988698.66
33112,UDM57677,GSO,urban-suburban,609039.98,3989320.69
33113,UDM57678,GSO,urban-suburban,609071.94,3989320.86
33114,UDM57681,GSO,urban-suburban,605579.35,3987723.04
33115,UDM57682,GSO,urban-suburban,605598.88,3987722.2
33116,UDM57683,GSO,urban-suburban,605540.29,3987724.73
33117,UDM57690,GSO,urban-suburban,605530.43,3988836.59
33118,UDM57691,GSO,urban-suburban,605541.97,3988820.83
33119,UDM57692,GSO,urban-suburban,601768.13,3988740.69
33120,UDM57693,GSO,urban-suburban,601777.08,3988737.02
33121,UDM57694,GSO,urban-suburban,601732.29,3988755.39
33122,UDM57697,GSO,urban-suburban,604918.64,3989507.7
33123,UDM57698,GSO,urban-suburban,604974.2,3989510.89
33124,UDM57700,GSO,urban-suburban,603509.48,3986570.65
33125,UDM57702,GSO,urban-suburban,603549.36,3986588.34
33126,UDM57709,GSO,urban-suburban,602546.67,3987725.07
33127,UDM57711,GSO,urban-suburban,602495.25,3987725.99
33128,UDM57712,GSO,urban-suburban,606861.46,3988554.22
33129,UDM57713,GSO,urban-suburban,606923.08,3988576.29
33130,UDM57717,GSO,urban-suburban,606681.99,3985978.61
33131,UDM57720,GSO,urban-suburban,603967.23,3990251.46
33132,UDM57721,GSO,urban-suburban,603947.48,3990253.81
33133,UDM57723,GSO,urban-suburban,602235.14,3988178.06
33134,UDM57724,GSO,urban-suburban,602242.89,3988185.58
33135,UDM57725,GSO,urban-suburban,604681.56,3988059.24
33136,UDM57726,GSO,urban-suburban,604646.01,3988048.21
33137,UDM57732,GSO,urban-suburban,607814.63,3989811.89
33138,UDM57734,GSO,urban-suburban,607815.05,3989851.52
33139,UDM57735,GSO,urban-suburban,598292.49,3989847.48
33140,UDM57736,GSO,urban-suburban,598237.02,3989841.12
33141,UDM57738,GSO,urban-suburban,608011.62,3989288.47
33142,UDM57741,GSO,urban-suburban,607511.17,3985002.81
33143,UDM57742,GSO,urban-suburban,607554.18,3984987.58
33144,UDM57745,GSO,urban-suburban,607498.07,3985012.85
33145,UDM57746,GSO,urban-suburban,607532.58,3984991.75
33146,UDM57747,GSO,urban-suburban,607337.4,3986711.14
33147,UDM57748,GSO,urban-suburban,607385.11,3986711.81
33148,UDM57755,GSO,urban-suburban,602191.81,3989358.92
33149,UDM57756,GSO,urban-suburban,602172.14,3989404.25
33150,UDM57757,GSO,urban-suburban,602528.75,3987317.03
33151,UDM57758,GSO,urban-suburban,602468.88,3987317.91
33152,UDM57761,GSO,urban-suburban,601955.66,3990628.8
33153,UDM57763,GSO,urban-suburban,601954.74,3990657.81
33154,UDM57767,GSO,urban-suburban,610762.52,3990554.34
33155,UDM57768,GSO,urban-suburban,610747.92,3990554.75
33156,UDM57769,GSO,urban-suburban,610796.44,3990553.58
33157,UDM57771,GSO,urban-suburban,604984.49,3987325.05
33158,UDM57774,GSO,urban-suburban,602947.54,3990449.84
33159,UDM57775,GSO,urban-suburban,602943.34,3990462.28
33160,UDM57776,GSO,urban-suburban,602951.39,3990374.16
33161,UDM57777,GSO,urban-suburban,609934.42,3987008.57
33162,UDM57778,GSO,urban-suburban,609890.2,3987011.09
33163,UDM57781,GSO,urban-suburban,608883.74,3988297.87
33164,UDM57782,GSO,urban-suburban,608881.66,3988259.46
33165,UDM57787,GSO,urban-suburban,606462.39,3987601.64
33166,UDM57790,GSO,urban-suburban,609132.23,3986677.41
33167,UDM57792,GSO,urban-suburban,609169.87,3986676.41
33168,UDM57793,GSO,urban-suburban,601636.88,3987670.77
33169,UDM57794,GSO,urban-suburban,601616.83,3987704.05
33170,UDM57795,GSO,urban-suburban,601612.01,3987712.2
33171,UDM57800,GSO,urban-suburban,608871.58,3987491.86
33172,UDM57803,GSO,urban-suburban,608616.85,3985301.51
33173,UDM57804,GSO,urban-suburban,608617.46,3985321.35
33174,UDM57807,GSO,urban-suburban,603170.9,3990052.67
33175,UDM57812,GSO,urban-suburban,605504.7,3989738.9
33176,UDM57813,GSO,urban-suburban,605489.17,3989727.34
33177,UDM57823,GSO,urban-suburban,609728.53,3985940.05
33178,UDM57825,GSO,urban-suburban,609770.95,3985921.39
33179,UDM57830,GSO,urban-suburban,610297.81,3990190.37
33180,UDM57835,GSO,urban-suburban,611129.62,3990016.3
33181,UDM57840,GSO,urban-suburban,604836.85,3988607.88
33182,UDM57845,GSO,urban-suburban,603834.32,3988751.26
33183,UDM57848,GSO,urban-suburban,606101.16,3986531.7
33184,UDM57849,GSO,urban-suburban,606107.99,3986510.98
33185,UDM57852,GSO,urban-suburban,607691.22,3989861.83
33186,UDM57854,GSO,urban-suburban,607866.25,3987232.6
33187,UDM57855,GSO,urban-suburban,607899.39,3987179.12
33188,UDM57856,GSO,urban-suburban,607890.42,3987232.37
33189,UDM57858,GSO,urban-suburban,610220.41,3990966.8
33190,UDM57861,GSO,urban-suburban,600684.2,3988068.15
33191,UDM57863,GSO,urban-suburban,600698.51,3988085.96
33192,UDM57864,GSO,urban-suburban,609467.38,3986903.96
33193,UDM57866,GSO,urban-suburban,606909.53,3988568.14
33194,UDM57867,GSO,urban-suburban,606976.04,3988607.89
33195,UDM57870,GSO,urban-suburban,606966.28,3988584.03
33196,UDM57872,GSO,urban-suburban,608560.0,3985639.35
33197,UDM57873,GSO,urban-suburban,608599.46,3985638.23
33198,UDM57877,GSO,urban-suburban,598221.07,3990159.95
33199,UDM57880,GSO,urban-suburban,606350.8,3986641.0
33200,UDM57882,GSO,urban-suburban,608118.78,3989231.38
33201,UDM57883,GSO,urban-suburban,608099.36,3989231.22
33202,UDM57885,GSO,urban-suburban,601005.58,3989564.41
33203,UDM57888,GSO,urban-suburban,604461.57,3987286.41
33204,UDM57893,GSO,urban-suburban,610140.24,3986996.89
33205,UDM57894,GSO,urban-suburban,610101.78,3986999.08
33206,UDM57895,GSO,urban-suburban,604908.35,3988356.83
33207,UDM57896,GSO,urban-suburban,604976.12,3988353.98
33208,UDM57897,GSO,urban-suburban,602258.1,3988429.41
33209,UDM57898,GSO,urban-suburban,602311.9,3988473.02
33210,UDM57899,GSO,urban-suburban,603130.7,3985603.15
33211,UDM57900,GSO,urban-suburban,603136.49,3985527.53
33212,UDM57902,GSO,urban-suburban,598030.82,3990863.16
33213,UDM57903,GSO,urban-suburban,598010.85,3990836.52
33214,UDM57906,GSO,urban-suburban,606895.35,3989557.43
33215,UDM57907,GSO,urban-suburban,606918.98,3989577.69
33216,UDM57912,GSO,urban-suburban,601226.6,3986792.38
33217,UDM57914,GSO,urban-suburban,601467.98,3988867.05
33218,UDM57916,GSO,urban-suburban,601511.29,3988848.77
33219,UDM57918,GSO,urban-suburban,611547.89,3990626.28
33220,UDM57920,GSO,urban-suburban,611585.47,3990626.58
33221,UDM57921,GSO,urban-suburban,608706.35,3985956.49
33222,UDM57924,GSO,urban-suburban,608916.53,3988465.69
33223,UDM57925,GSO,urban-suburban,608917.34,3988473.58
33224,UDM57926,GSO,urban-suburban,608887.01,3988441.47
33225,UDM57930,GSO,urban-suburban,605577.51,3986793.06
33226,UDM57931,GSO,urban-suburban,605577.9,3986830.08
33227,UDM57936,GSO,urban-suburban,607382.72,3990020.79
33228,UDM57943,GSO,urban-suburban,606942.28,3986265.63
33229,UDM57945,GSO,urban-suburban,604316.79,3986100.92
33230,UDM57946,GSO,urban-suburban,604272.01,3986079.34
33231,UDM57948,GSO,urban-suburban,606524.3,3985561.25
33232,UDM57952,GSO,urban-suburban,608286.17,3985314.08
33233,UDM57953,GSO,urban-suburban,608287.32,3985281.59
33234,UDM57955,GSO,urban-suburban,608286.82,3985305.22
33235,UDM57967,GSO,urban-suburban,609805.44,3990920.57
33236,UDM57971,GSO,urban-suburban,608832.66,3986859.36
33237,UDM57974,GSO,urban-suburban,607011.62,3989076.56
33238,UDM57975,GSO,urban-suburban,607059.41,3989076.55
33239,UDM57976,GSO,urban-suburban,607088.08,3989076.54
33240,UDM57978,GSO,urban-suburban,606372.18,3985214.27
33241,UDM57984,GSO,urban-suburban,602553.42,3988145.16
33242,UDM57985,GSO,urban-suburban,604046.8,3985864.14
33243,UDM57987,GSO,urban-suburban,604046.37,3985824.17
33244,UDM57988,GSO,urban-suburban,599302.61,3990909.91
33245,UDM57989,GSO,urban-suburban,599370.48,3990849.73
33246,UDM57996,GSO,urban-suburban,602568.67,3987316.44
33247,UDM57998,GSO,urban-suburban,607382.76,3988711.72
33248,UDM58000,GSO,urban-suburban,607413.95,3988652.62
33249,UDM58003,GSO,urban-suburban,605170.26,3986484.89
33250,UDM58004,GSO,urban-suburban,605181.21,3986504.1
33251,UDM58007,GSO,urban-suburban,601767.41,3986987.37
33252,UDM58008,GSO,urban-suburban,601769.24,3986996.27
33253,UDM58010,GSO,urban-suburban,601758.75,3986964.97
33254,UDM58011,GSO,urban-suburban,601749.52,3986949.2
33255,UDM58012,GSO,urban-suburban,603562.36,3986576.87
33256,UDM58013,GSO,urban-suburban,603527.73,3986609.3
33257,UDM58014,GSO,urban-suburban,607027.18,3986449.58
33258,UDM58016,GSO,urban-suburban,607088.07,3986456.15
33259,UDM58018,GSO,urban-suburban,609645.27,3986141.62
33260,UDM58022,GSO,urban-suburban,606919.19,3985843.13
33261,UDM58023,GSO,urban-suburban,606862.92,3985860.0
33262,UDM58024,GSO,urban-suburban,606844.43,3985859.88
33263,UDM58025,GSO,urban-suburban,606899.91,3985860.22
33264,UDM58028,GSO,urban-suburban,611065.39,3990860.45
33265,UDM58029,GSO,urban-suburban,611061.54,3990844.76
33266,UDM58037,GSO,urban-suburban,608618.15,3987517.65
